dmu,dr,n_reps,health_count,tumor_max_count,done_count,tumor_min_count,fraction
0.03,0.00631578947368421,10,10,0,0,0,0.0
0.03,0.007578947368421052,10,10,0,0,0,0.0
0.03,0.008842105263157894,10,10,0,0,0,0.0
0.03,0.010105263157894737,10,10,0,0,0,0.0
0.03,0.01136842105263158,10,10,0,0,0,0.0
0.03,0.01263157894736842,10,10,0,0,0,0.0
0.03,0.013894736842105264,10,10,0,0,0,0.0
0.03,0.015157894736842105,10,10,0,0,0,0.0
0.03,0.016421052631578947,10,10,0,0,0,0.0
0.03,0.01768421052631579,10,10,0,0,0,0.0
0.03,0.018947368421052633,10,10,0,0,0,0.0
0.03,0.020210526315789474,10,10,0,0,0,0.0
0.03,0.021473684210526315,10,10,0,0,0,0.0
0.03,0.02273684210526316,10,10,0,0,0,0.0
0.03,0.024,10,10,0,0,0,0.0
